state,date,sex,age,ethnicity,population
W.P. Labuan,2022-01-01,male,30-34,other_noncitizen,0.6
W.P. Labuan,2022-01-01,male,35-39,overall,5.3
W.P. Labuan,2022-01-01,male,35-39,bumi_malay,2.2
W.P. Labuan,2022-01-01,male,35-39,bumi_other,2.2
W.P. Labuan,2022-01-01,male,35-39,chinese,0.3
W.P. Labuan,2022-01-01,male,35-39,indian,0.1
W.P. Labuan,2022-01-01,male,35-39,other_citizen,0.1
W.P. Labuan,2022-01-01,male,35-39,other_noncitizen,0.5
W.P. Labuan,2022-01-01,male,40-44,overall,3.9
W.P. Labuan,2022-01-01,male,40-44,bumi_malay,1.5
W.P. Labuan,2022-01-01,male,40-44,bumi_other,1.6
W.P. Labuan,2022-01-01,male,40-44,chinese,0.3
W.P. Labuan,2022-01-01,male,40-44,indian,0.1
W.P. Labuan,2022-01-01,male,40-44,other_citizen,0.0
W.P. Labuan,2022-01-01,male,40-44,other_noncitizen,0.4
W.P. Labuan,2022-01-01,male,45-49,overall,2.4
W.P. Labuan,2022-01-01,male,45-49,bumi_malay,0.8
W.P. Labuan,2022-01-01,male,45-49,bumi_other,1.0
W.P. Labuan,2022-01-01,male,45-49,chinese,0.2
W.P. Labuan,2022-01-01,male,45-49,indian,0.0
W.P. Labuan,2022-01-01,male,45-49,other_citizen,0.0
W.P. Labuan,2022-01-01,male,45-49,other_noncitizen,0.4
W.P. Labuan,2022-01-01,male,50-54,overall,2.0
W.P. Labuan,2022-01-01,male,50-54,bumi_malay,0.6
W.P. Labuan,2022-01-01,male,50-54,bumi_other,0.8
W.P. Labuan,2022-01-01,male,50-54,chinese,0.2
W.P. Labuan,2022-01-01,male,50-54,indian,0.0
W.P. Labuan,2022-01-01,male,50-54,other_citizen,0.0
W.P. Labuan,2022-01-01,male,50-54,other_noncitizen,0.3
W.P. Labuan,2022-01-01,male,55-59,overall,2.0
W.P. Labuan,2022-01-01,male,55-59,bumi_malay,0.6
W.P. Labuan,2022-01-01,male,55-59,bumi_other,0.8
W.P. Labuan,2022-01-01,male,55-59,chinese,0.3
W.P. Labuan,2022-01-01,male,55-59,indian,0.0
W.P. Labuan,2022-01-01,male,55-59,other_citizen,0.0
W.P. Labuan,2022-01-01,male,55-59,other_noncitizen,0.3
W.P. Labuan,2022-01-01,male,60-64,overall,1.7
W.P. Labuan,2022-01-01,male,60-64,bumi_malay,0.5
W.P. Labuan,2022-01-01,male,60-64,bumi_other,0.6
W.P. Labuan,2022-01-01,male,60-64,chinese,0.3
W.P. Labuan,2022-01-01,male,60-64,indian,0.0
W.P. Labuan,2022-01-01,male,60-64,other_citizen,0.0
W.P. Labuan,2022-01-01,male,60-64,other_noncitizen,0.2
W.P. Labuan,2022-01-01,male,65-69,overall,1.0
W.P. Labuan,2022-01-01,male,65-69,bumi_malay,0.3
W.P. Labuan,2022-01-01,male,65-69,bumi_other,0.4
W.P. Labuan,2022-01-01,male,65-69,chinese,0.3
W.P. Labuan,2022-01-01,male,65-69,indian,0.0
W.P. Labuan,2022-01-01,male,65-69,other_citizen,0.0
W.P. Labuan,2022-01-01,male,65-69,other_noncitizen,0.0
W.P. Labuan,2022-01-01,male,70-74,overall,0.6
W.P. Labuan,2022-01-01,male,70-74,bumi_malay,0.2
W.P. Labuan,2022-01-01,male,70-74,bumi_other,0.2
W.P. Labuan,2022-01-01,male,70-74,chinese,0.2
W.P. Labuan,2022-01-01,male,70-74,indian,0.0
W.P. Labuan,2022-01-01,male,70-74,other_citizen,0.0
W.P. Labuan,2022-01-01,male,70-74,other_noncitizen,0.0
W.P. Labuan,2022-01-01,male,75-79,overall,0.3
W.P. Labuan,2022-01-01,male,75-79,bumi_malay,0.1
W.P. Labuan,2022-01-01,male,75-79,bumi_other,0.1
W.P. Labuan,2022-01-01,male,75-79,chinese,0.1
W.P. Labuan,2022-01-01,male,75-79,indian,0.0
W.P. Labuan,2022-01-01,male,75-79,other_citizen,0.0
W.P. Labuan,2022-01-01,male,75-79,other_noncitizen,0.0
W.P. Labuan,2022-01-01,male,80-84,overall,0.2
W.P. Labuan,2022-01-01,male,80-84,bumi_malay,0.0
W.P. Labuan,2022-01-01,male,80-84,bumi_other,0.1
W.P. Labuan,2022-01-01,male,80-84,chinese,0.1
W.P. Labuan,2022-01-01,male,80-84,indian,0.0
W.P. Labuan,2022-01-01,male,80-84,other_citizen,0.0
W.P. Labuan,2022-01-01,male,80-84,other_noncitizen,0.0
W.P. Labuan,2022-01-01,male,85+,overall,0.2
W.P. Labuan,2022-01-01,male,85+,bumi_malay,0.1
W.P. Labuan,2022-01-01,male,85+,bumi_other,0.1
W.P. Labuan,2022-01-01,male,85+,chinese,0.1
W.P. Labuan,2022-01-01,male,85+,indian,0.0
W.P. Labuan,2022-01-01,male,85+,other_citizen,0.0
W.P. Labuan,2022-01-01,male,85+,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,both,overall,overall,117.0
W.P. Putrajaya,2022-01-01,both,overall,bumi_malay,108.7
W.P. Putrajaya,2022-01-01,both,overall,bumi_other,2.3
W.P. Putrajaya,2022-01-01,both,overall,chinese,0.6
W.P. Putrajaya,2022-01-01,both,overall,indian,1.4
W.P. Putrajaya,2022-01-01,both,overall,other_citizen,0.3
W.P. Putrajaya,2022-01-01,both,overall,other_noncitizen,3.7
W.P. Putrajaya,2022-01-01,both,0-4,overall,11.5
W.P. Putrajaya,2022-01-01,both,0-4,bumi_malay,11.0
W.P. Putrajaya,2022-01-01,both,0-4,bumi_other,0.2
W.P. Putrajaya,2022-01-01,both,0-4,chinese,0.0
W.P. Putrajaya,2022-01-01,both,0-4,indian,0.1
W.P. Putrajaya,2022-01-01,both,0-4,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,0-4,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,both,5-9,overall,16.9
W.P. Putrajaya,2022-01-01,both,5-9,bumi_malay,16.4
W.P. Putrajaya,2022-01-01,both,5-9,bumi_other,0.2
W.P. Putrajaya,2022-01-01,both,5-9,chinese,0.0
W.P. Putrajaya,2022-01-01,both,5-9,indian,0.1
W.P. Putrajaya,2022-01-01,both,5-9,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,5-9,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,both,10-14,overall,14.9
W.P. Putrajaya,2022-01-01,both,10-14,bumi_malay,14.5
W.P. Putrajaya,2022-01-01,both,10-14,bumi_other,0.2
W.P. Putrajaya,2022-01-01,both,10-14,chinese,0.0
W.P. Putrajaya,2022-01-01,both,10-14,indian,0.1
W.P. Putrajaya,2022-01-01,both,10-14,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,10-14,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,both,15-19,overall,7.8
W.P. Putrajaya,2022-01-01,both,15-19,bumi_malay,7.5
W.P. Putrajaya,2022-01-01,both,15-19,bumi_other,0.1
W.P. Putrajaya,2022-01-01,both,15-19,chinese,0.0
W.P. Putrajaya,2022-01-01,both,15-19,indian,0.0
W.P. Putrajaya,2022-01-01,both,15-19,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,15-19,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,both,20-24,overall,4.4
W.P. Putrajaya,2022-01-01,both,20-24,bumi_malay,3.9
W.P. Putrajaya,2022-01-01,both,20-24,bumi_other,0.1
W.P. Putrajaya,2022-01-01,both,20-24,chinese,0.1
W.P. Putrajaya,2022-01-01,both,20-24,indian,0.1
W.P. Putrajaya,2022-01-01,both,20-24,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,20-24,other_noncitizen,0.3
W.P. Putrajaya,2022-01-01,both,25-29,overall,5.9
W.P. Putrajaya,2022-01-01,both,25-29,bumi_malay,5.1
W.P. Putrajaya,2022-01-01,both,25-29,bumi_other,0.2
W.P. Putrajaya,2022-01-01,both,25-29,chinese,0.1
W.P. Putrajaya,2022-01-01,both,25-29,indian,0.1
W.P. Putrajaya,2022-01-01,both,25-29,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,25-29,other_noncitizen,0.5
W.P. Putrajaya,2022-01-01,both,30-34,overall,8.8
W.P. Putrajaya,2022-01-01,both,30-34,bumi_malay,7.8
W.P. Putrajaya,2022-01-01,both,30-34,bumi_other,0.3
W.P. Putrajaya,2022-01-01,both,30-34,chinese,0.1
W.P. Putrajaya,2022-01-01,both,30-34,indian,0.1
W.P. Putrajaya,2022-01-01,both,30-34,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,30-34,other_noncitizen,0.6
W.P. Putrajaya,2022-01-01,both,35-39,overall,17.3
W.P. Putrajaya,2022-01-01,both,35-39,bumi_malay,15.9
W.P. Putrajaya,2022-01-01,both,35-39,bumi_other,0.4
W.P. Putrajaya,2022-01-01,both,35-39,chinese,0.1
W.P. Putrajaya,2022-01-01,both,35-39,indian,0.2
W.P. Putrajaya,2022-01-01,both,35-39,other_citizen,0.1
W.P. Putrajaya,2022-01-01,both,35-39,other_noncitizen,0.7
W.P. Putrajaya,2022-01-01,both,40-44,overall,13.6
W.P. Putrajaya,2022-01-01,both,40-44,bumi_malay,12.5
W.P. Putrajaya,2022-01-01,both,40-44,bumi_other,0.3
W.P. Putrajaya,2022-01-01,both,40-44,chinese,0.1
W.P. Putrajaya,2022-01-01,both,40-44,indian,0.2
W.P. Putrajaya,2022-01-01,both,40-44,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,40-44,other_noncitizen,0.5
W.P. Putrajaya,2022-01-01,both,45-49,overall,6.1
W.P. Putrajaya,2022-01-01,both,45-49,bumi_malay,5.4
W.P. Putrajaya,2022-01-01,both,45-49,bumi_other,0.1
W.P. Putrajaya,2022-01-01,both,45-49,chinese,0.0
W.P. Putrajaya,2022-01-01,both,45-49,indian,0.1
W.P. Putrajaya,2022-01-01,both,45-49,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,45-49,other_noncitizen,0.4
W.P. Putrajaya,2022-01-01,both,50-54,overall,3.5
W.P. Putrajaya,2022-01-01,both,50-54,bumi_malay,3.1
W.P. Putrajaya,2022-01-01,both,50-54,bumi_other,0.1
W.P. Putrajaya,2022-01-01,both,50-54,chinese,0.0
W.P. Putrajaya,2022-01-01,both,50-54,indian,0.0
W.P. Putrajaya,2022-01-01,both,50-54,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,50-54,other_noncitizen,0.2
W.P. Putrajaya,2022-01-01,both,55-59,overall,2.7
W.P. Putrajaya,2022-01-01,both,55-59,bumi_malay,2.5
W.P. Putrajaya,2022-01-01,both,55-59,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,55-59,chinese,0.0
W.P. Putrajaya,2022-01-01,both,55-59,indian,0.0
W.P. Putrajaya,2022-01-01,both,55-59,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,55-59,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,both,60-64,overall,1.8
W.P. Putrajaya,2022-01-01,both,60-64,bumi_malay,1.6
W.P. Putrajaya,2022-01-01,both,60-64,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,60-64,chinese,0.0
W.P. Putrajaya,2022-01-01,both,60-64,indian,0.1
W.P. Putrajaya,2022-01-01,both,60-64,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,60-64,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,both,65-69,overall,1.0
W.P. Putrajaya,2022-01-01,both,65-69,bumi_malay,0.9
W.P. Putrajaya,2022-01-01,both,65-69,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,65-69,chinese,0.0
W.P. Putrajaya,2022-01-01,both,65-69,indian,0.0
W.P. Putrajaya,2022-01-01,both,65-69,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,65-69,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,both,70-74,overall,0.5
W.P. Putrajaya,2022-01-01,both,70-74,bumi_malay,0.5
W.P. Putrajaya,2022-01-01,both,70-74,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,70-74,chinese,0.0
W.P. Putrajaya,2022-01-01,both,70-74,indian,0.0
W.P. Putrajaya,2022-01-01,both,70-74,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,70-74,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,both,75-79,overall,0.2
W.P. Putrajaya,2022-01-01,both,75-79,bumi_malay,0.2
W.P. Putrajaya,2022-01-01,both,75-79,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,75-79,chinese,0.0
W.P. Putrajaya,2022-01-01,both,75-79,indian,0.0
W.P. Putrajaya,2022-01-01,both,75-79,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,75-79,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,both,80-84,overall,0.1
W.P. Putrajaya,2022-01-01,both,80-84,bumi_malay,0.1
W.P. Putrajaya,2022-01-01,both,80-84,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,80-84,chinese,0.0
W.P. Putrajaya,2022-01-01,both,80-84,indian,0.0
W.P. Putrajaya,2022-01-01,both,80-84,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,80-84,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,both,85+,overall,0.1
W.P. Putrajaya,2022-01-01,both,85+,bumi_malay,0.1
W.P. Putrajaya,2022-01-01,both,85+,bumi_other,0.0
W.P. Putrajaya,2022-01-01,both,85+,chinese,0.0
W.P. Putrajaya,2022-01-01,both,85+,indian,0.0
W.P. Putrajaya,2022-01-01,both,85+,other_citizen,0.0
W.P. Putrajaya,2022-01-01,both,85+,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,overall,overall,59.4
W.P. Putrajaya,2022-01-01,female,overall,bumi_malay,56.0
W.P. Putrajaya,2022-01-01,female,overall,bumi_other,1.2
W.P. Putrajaya,2022-01-01,female,overall,chinese,0.3
W.P. Putrajaya,2022-01-01,female,overall,indian,0.7
W.P. Putrajaya,2022-01-01,female,overall,other_citizen,0.1
W.P. Putrajaya,2022-01-01,female,overall,other_noncitizen,1.0
W.P. Putrajaya,2022-01-01,female,0-4,overall,5.6
W.P. Putrajaya,2022-01-01,female,0-4,bumi_malay,5.4
W.P. Putrajaya,2022-01-01,female,0-4,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,0-4,chinese,0.0
W.P. Putrajaya,2022-01-01,female,0-4,indian,0.1
W.P. Putrajaya,2022-01-01,female,0-4,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,0-4,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,5-9,overall,8.1
W.P. Putrajaya,2022-01-01,female,5-9,bumi_malay,7.9
W.P. Putrajaya,2022-01-01,female,5-9,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,5-9,chinese,0.0
W.P. Putrajaya,2022-01-01,female,5-9,indian,0.1
W.P. Putrajaya,2022-01-01,female,5-9,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,5-9,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,10-14,overall,7.3
W.P. Putrajaya,2022-01-01,female,10-14,bumi_malay,7.1
W.P. Putrajaya,2022-01-01,female,10-14,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,10-14,chinese,0.0
W.P. Putrajaya,2022-01-01,female,10-14,indian,0.1
W.P. Putrajaya,2022-01-01,female,10-14,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,10-14,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,15-19,overall,3.8
W.P. Putrajaya,2022-01-01,female,15-19,bumi_malay,3.6
W.P. Putrajaya,2022-01-01,female,15-19,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,15-19,chinese,0.0
W.P. Putrajaya,2022-01-01,female,15-19,indian,0.0
W.P. Putrajaya,2022-01-01,female,15-19,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,15-19,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,20-24,overall,2.1
W.P. Putrajaya,2022-01-01,female,20-24,bumi_malay,1.9
W.P. Putrajaya,2022-01-01,female,20-24,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,20-24,chinese,0.0
W.P. Putrajaya,2022-01-01,female,20-24,indian,0.0
W.P. Putrajaya,2022-01-01,female,20-24,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,20-24,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,25-29,overall,3.2
W.P. Putrajaya,2022-01-01,female,25-29,bumi_malay,2.9
W.P. Putrajaya,2022-01-01,female,25-29,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,25-29,chinese,0.0
W.P. Putrajaya,2022-01-01,female,25-29,indian,0.0
W.P. Putrajaya,2022-01-01,female,25-29,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,25-29,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,30-34,overall,4.9
W.P. Putrajaya,2022-01-01,female,30-34,bumi_malay,4.5
W.P. Putrajaya,2022-01-01,female,30-34,bumi_other,0.2
W.P. Putrajaya,2022-01-01,female,30-34,chinese,0.0
W.P. Putrajaya,2022-01-01,female,30-34,indian,0.1
W.P. Putrajaya,2022-01-01,female,30-34,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,30-34,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,35-39,overall,9.6
W.P. Putrajaya,2022-01-01,female,35-39,bumi_malay,9.0
W.P. Putrajaya,2022-01-01,female,35-39,bumi_other,0.2
W.P. Putrajaya,2022-01-01,female,35-39,chinese,0.0
W.P. Putrajaya,2022-01-01,female,35-39,indian,0.1
W.P. Putrajaya,2022-01-01,female,35-39,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,35-39,other_noncitizen,0.2
W.P. Putrajaya,2022-01-01,female,40-44,overall,7.0
W.P. Putrajaya,2022-01-01,female,40-44,bumi_malay,6.5
W.P. Putrajaya,2022-01-01,female,40-44,bumi_other,0.2
W.P. Putrajaya,2022-01-01,female,40-44,chinese,0.0
W.P. Putrajaya,2022-01-01,female,40-44,indian,0.1
W.P. Putrajaya,2022-01-01,female,40-44,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,40-44,other_noncitizen,0.2
W.P. Putrajaya,2022-01-01,female,45-49,overall,2.9
W.P. Putrajaya,2022-01-01,female,45-49,bumi_malay,2.6
W.P. Putrajaya,2022-01-01,female,45-49,bumi_other,0.1
W.P. Putrajaya,2022-01-01,female,45-49,chinese,0.0
W.P. Putrajaya,2022-01-01,female,45-49,indian,0.0
W.P. Putrajaya,2022-01-01,female,45-49,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,45-49,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,50-54,overall,1.7
W.P. Putrajaya,2022-01-01,female,50-54,bumi_malay,1.6
W.P. Putrajaya,2022-01-01,female,50-54,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,50-54,chinese,0.0
W.P. Putrajaya,2022-01-01,female,50-54,indian,0.0
W.P. Putrajaya,2022-01-01,female,50-54,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,50-54,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,female,55-59,overall,1.3
W.P. Putrajaya,2022-01-01,female,55-59,bumi_malay,1.2
W.P. Putrajaya,2022-01-01,female,55-59,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,55-59,chinese,0.0
W.P. Putrajaya,2022-01-01,female,55-59,indian,0.0
W.P. Putrajaya,2022-01-01,female,55-59,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,55-59,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,60-64,overall,0.9
W.P. Putrajaya,2022-01-01,female,60-64,bumi_malay,0.8
W.P. Putrajaya,2022-01-01,female,60-64,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,60-64,chinese,0.0
W.P. Putrajaya,2022-01-01,female,60-64,indian,0.0
W.P. Putrajaya,2022-01-01,female,60-64,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,60-64,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,65-69,overall,0.5
W.P. Putrajaya,2022-01-01,female,65-69,bumi_malay,0.5
W.P. Putrajaya,2022-01-01,female,65-69,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,65-69,chinese,0.0
W.P. Putrajaya,2022-01-01,female,65-69,indian,0.0
W.P. Putrajaya,2022-01-01,female,65-69,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,65-69,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,70-74,overall,0.3
W.P. Putrajaya,2022-01-01,female,70-74,bumi_malay,0.3
W.P. Putrajaya,2022-01-01,female,70-74,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,70-74,chinese,0.0
W.P. Putrajaya,2022-01-01,female,70-74,indian,0.0
W.P. Putrajaya,2022-01-01,female,70-74,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,70-74,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,75-79,overall,0.1
W.P. Putrajaya,2022-01-01,female,75-79,bumi_malay,0.1
W.P. Putrajaya,2022-01-01,female,75-79,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,75-79,chinese,0.0
W.P. Putrajaya,2022-01-01,female,75-79,indian,0.0
W.P. Putrajaya,2022-01-01,female,75-79,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,75-79,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,80-84,overall,0.1
W.P. Putrajaya,2022-01-01,female,80-84,bumi_malay,0.1
W.P. Putrajaya,2022-01-01,female,80-84,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,80-84,chinese,0.0
W.P. Putrajaya,2022-01-01,female,80-84,indian,0.0
W.P. Putrajaya,2022-01-01,female,80-84,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,80-84,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,female,85+,overall,0.0
W.P. Putrajaya,2022-01-01,female,85+,bumi_malay,0.0
W.P. Putrajaya,2022-01-01,female,85+,bumi_other,0.0
W.P. Putrajaya,2022-01-01,female,85+,chinese,0.0
W.P. Putrajaya,2022-01-01,female,85+,indian,0.0
W.P. Putrajaya,2022-01-01,female,85+,other_citizen,0.0
W.P. Putrajaya,2022-01-01,female,85+,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,male,overall,overall,57.6
W.P. Putrajaya,2022-01-01,male,overall,bumi_malay,52.8
W.P. Putrajaya,2022-01-01,male,overall,bumi_other,1.0
W.P. Putrajaya,2022-01-01,male,overall,chinese,0.3
W.P. Putrajaya,2022-01-01,male,overall,indian,0.7
W.P. Putrajaya,2022-01-01,male,overall,other_citizen,0.1
W.P. Putrajaya,2022-01-01,male,overall,other_noncitizen,2.7
W.P. Putrajaya,2022-01-01,male,0-4,overall,5.9
W.P. Putrajaya,2022-01-01,male,0-4,bumi_malay,5.6
W.P. Putrajaya,2022-01-01,male,0-4,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,0-4,chinese,0.0
W.P. Putrajaya,2022-01-01,male,0-4,indian,0.1
W.P. Putrajaya,2022-01-01,male,0-4,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,0-4,other_noncitizen,0.0
W.P. Putrajaya,2022-01-01,male,5-9,overall,8.8
W.P. Putrajaya,2022-01-01,male,5-9,bumi_malay,8.5
W.P. Putrajaya,2022-01-01,male,5-9,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,5-9,chinese,0.0
W.P. Putrajaya,2022-01-01,male,5-9,indian,0.1
W.P. Putrajaya,2022-01-01,male,5-9,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,5-9,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,male,10-14,overall,7.7
W.P. Putrajaya,2022-01-01,male,10-14,bumi_malay,7.4
W.P. Putrajaya,2022-01-01,male,10-14,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,10-14,chinese,0.0
W.P. Putrajaya,2022-01-01,male,10-14,indian,0.1
W.P. Putrajaya,2022-01-01,male,10-14,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,10-14,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,male,15-19,overall,4.0
W.P. Putrajaya,2022-01-01,male,15-19,bumi_malay,3.8
W.P. Putrajaya,2022-01-01,male,15-19,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,15-19,chinese,0.0
W.P. Putrajaya,2022-01-01,male,15-19,indian,0.0
W.P. Putrajaya,2022-01-01,male,15-19,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,15-19,other_noncitizen,0.1
W.P. Putrajaya,2022-01-01,male,20-24,overall,2.3
W.P. Putrajaya,2022-01-01,male,20-24,bumi_malay,2.0
W.P. Putrajaya,2022-01-01,male,20-24,bumi_other,0.0
W.P. Putrajaya,2022-01-01,male,20-24,chinese,0.1
W.P. Putrajaya,2022-01-01,male,20-24,indian,0.0
W.P. Putrajaya,2022-01-01,male,20-24,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,20-24,other_noncitizen,0.2
W.P. Putrajaya,2022-01-01,male,25-29,overall,2.7
W.P. Putrajaya,2022-01-01,male,25-29,bumi_malay,2.1
W.P. Putrajaya,2022-01-01,male,25-29,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,25-29,chinese,0.0
W.P. Putrajaya,2022-01-01,male,25-29,indian,0.0
W.P. Putrajaya,2022-01-01,male,25-29,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,25-29,other_noncitizen,0.5
W.P. Putrajaya,2022-01-01,male,30-34,overall,4.0
W.P. Putrajaya,2022-01-01,male,30-34,bumi_malay,3.3
W.P. Putrajaya,2022-01-01,male,30-34,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,30-34,chinese,0.0
W.P. Putrajaya,2022-01-01,male,30-34,indian,0.1
W.P. Putrajaya,2022-01-01,male,30-34,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,30-34,other_noncitizen,0.5
W.P. Putrajaya,2022-01-01,male,35-39,overall,7.7
W.P. Putrajaya,2022-01-01,male,35-39,bumi_malay,6.9
W.P. Putrajaya,2022-01-01,male,35-39,bumi_other,0.2
W.P. Putrajaya,2022-01-01,male,35-39,chinese,0.0
W.P. Putrajaya,2022-01-01,male,35-39,indian,0.1
W.P. Putrajaya,2022-01-01,male,35-39,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,35-39,other_noncitizen,0.6
W.P. Putrajaya,2022-01-01,male,40-44,overall,6.6
W.P. Putrajaya,2022-01-01,male,40-44,bumi_malay,6.0
W.P. Putrajaya,2022-01-01,male,40-44,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,40-44,chinese,0.0
W.P. Putrajaya,2022-01-01,male,40-44,indian,0.1
W.P. Putrajaya,2022-01-01,male,40-44,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,40-44,other_noncitizen,0.4
W.P. Putrajaya,2022-01-01,male,45-49,overall,3.1
W.P. Putrajaya,2022-01-01,male,45-49,bumi_malay,2.8
W.P. Putrajaya,2022-01-01,male,45-49,bumi_other,0.1
W.P. Putrajaya,2022-01-01,male,45-49,chinese,0.0
W.P. Putrajaya,2022-01-01,male,45-49,indian,0.0
W.P. Putrajaya,2022-01-01,male,45-49,other_citizen,0.0
W.P. Putrajaya,2022-01-01,male,45-49,other_noncitizen,0.2
W.P. Putrajaya,2022-01-01,male,50-54,overall,1.8
W.P. Putrajaya,2022-01-01,male,50-54,bumi_malay,1.6
W.P. Putrajaya,2022-01-01,male,50-54,bumi_other,0.0
W.P. Putrajaya,2022-01-01,male,50-54,chinese,0.0
W.P. Putrajaya,2022-01-01,male,50-54,indian,0.0
